bus_voltage,current_draw,power_consumption,mcu_core_temp,heartbeat_signal,uart_packets_received,crc_error_count,uart_timeout,fault
5.008419835550581,0.48907531885430156,2.449494528028109,33.96510070955045,0,97,0,0,1
5.040840829806443,0.5810837424220329,2.9291506543377137,47.53432990964133,1,97,0,0,0
4.997459780064951,0.40675151634417206,2.0327243434104316,33.108560211822564,1,96,1,0,0
5.0295609754384465,0.583102489589314,2.9327495263194168,39.48916769614915,1,96,1,0,0
4.979878292251246,0.5189296144803688,2.584206322357096,25.785900863570852,1,97,1,0,0
4.962866664670443,0.449052799303074,2.2285891683381727,49.49186859109284,0,99,1,0,1
4.997243758282538,0.43578384206884635,2.1777180847389257,41.57735882803334,1,95,0,0,0
4.970738340493278,0.44012746001182057,2.1877584401846786,39.22366573977469,1,98,0,0,0
4.9560095353536076,0.5640479785602807,2.7954271601416782,44.25614818086637,1,96,0,0,0
4.981917984271681,0.45689645156370423,2.276220648995133,42.19403849747188,1,99,1,0,0
4.95857314721762,0.45353196956233466,2.2488714456765115,23.697253767217905,1,96,1,0,0
4.9649887796381575,0.49080677330678446,2.4368501224385937,44.72040558153082,1,98,0,0,0
5.013779174686675,0.5368600237107175,2.69169760660259,40.43435670473561,1,96,1,0,0
4.813848657752372,0.7436109435662651,3.57963054257644,33.81913563240523,1,99,1,0,2
4.864891761167967,0.8726667245300177,4.245429158411519,41.70109402968049,1,99,1,0,2
5.013680793278332,0.42549799864660864,2.1333111433928713,41.41816577460024,1,99,1,0,0
5.023849552277786,0.4082373633001105,2.0509230948383244,21.386652136483956,1,97,1,0,0
5.000358645865882,0.5458410086108759,2.729400806675547,39.90042579899425,1,95,1,0,0
4.9857253054670725,0.5125927400218833,2.5556465953258076,21.310816247002485,1,95,0,0,0
4.966301778626815,0.4877262677037519,2.422195830780161,26.18249639510563,1,96,1,0,0
4.95444834191286,0.5381686594561523,2.6663288225120003,48.99956863219347,1,97,0,0,0
4.975869283396647,0.4521691849216708,2.24993475815024,43.271577923339834,1,97,0,0,0
4.9515747631729745,0.403128936299958,1.9961230672876376,20.639893581149423,1,95,0,0,0
4.974267708211368,0.4215669255003758,2.096986744366467,41.336965128053336,1,96,19,0,4
4.994060943263407,0.5072254587630658,2.5331148530374907,31.858383415085278,1,98,1,0,0
4.982761144363213,0.453054770683398,2.257463707629621,45.17748442241364,1,96,1,0,0
4.9704101533352505,0.526901197207406,2.61891506040419,49.47888208232402,1,96,0,0,0
4.962175863461074,0.574148443205107,2.849025546916134,37.8865695719596,1,95,11,0,4
5.033291273421096,0.5126710358816458,2.580422651038841,45.10638508369039,1,96,1,0,0
4.964319304556996,0.5453125232058365,2.707105485967419,43.252875150623154,1,96,0,0,0
5.009656375374782,0.4672951538042738,2.3409881464373195,34.9287413006071,1,99,0,0,0
4.9785982738333905,0.5149030028853084,2.563495201356426,44.268071171744474,1,97,10,0,4
4.999277844516973,0.4965068242301727,2.4821755660253855,31.42728706501442,1,96,0,0,0
4.989157020270085,0.5035734827135161,2.512407176501995,49.58084332945987,1,95,0,0,0
4.953574932065474,0.4032011772911288,1.9972872444086227,34.71718583107194,1,98,1,0,0
4.95391977625065,0.48557349428437363,2.405492136158491,34.95772272696513,1,97,0,0,0
4.950941255315879,0.5857219540110123,2.899874986257351,24.915648810815746,1,97,1,0,0
5.038651940949934,0.5487864206421875,2.765143763535725,38.727376584545574,1,95,1,0,0
4.963706898266202,0.43395634267958544,2.15403209170503,29.68717659881289,1,98,0,0,0
5.049743421719003,0.552930369495911,2.792156496030634,40.950630169880796,1,99,1,0,0
4.969462351761917,0.5234998693008339,2.6015128916427783,38.909085574017645,0,95,0,0,1
5.02903007711827,0.47112785061151774,2.369316130893406,40.488318006957556,1,96,0,0,0
5.005190294664145,0.4351028265654958,2.1777724447065565,37.914412402360355,1,98,1,0,0
5.047411278376236,0.5535642118101682,2.794066245996095,32.2344869267306,1,98,0,0,0
5.027948983596636,0.5904898217132247,2.9689526989071666,45.39874129771868,1,95,1,0,0
5.006155129720621,0.5075049546926333,2.5406485322931576,37.431140026423904,1,96,1,0,0
5.029463127205284,0.5888310215096226,2.9615039108372687,39.57438427423152,1,95,0,0,0
4.9817732205271765,0.5185325449826983,2.58321154656661,26.559647553298337,1,98,1,0,0
4.966748341685465,0.4264162661750772,2.1179022828927727,43.707667436659094,1,97,0,0,0
5.023309101541164,0.4851656399316206,2.437136974823553,25.186092935693914,1,99,0,0,0
5.032390813702448,0.5909484144322679,2.973883372160972,21.188359377346778,1,98,1,0,0
5.048471225670594,0.5532105851275454,2.7928677207528056,45.15064722200671,1,96,0,0,0
5.021916271326141,0.4924019247429212,2.472801237898786,28.152832629129747,1,97,0,0,0
4.973008009981259,0.5854306308126493,2.9113512163196864,48.966847146111064,1,97,1,0,0
4.961108194752569,0.5131483273229904,2.5457843718056616,21.04935890650004,1,96,9,0,4
5.010244540424281,0.46042468602105335,2.306840269413546,43.4962050847371,1,0,0,1,3
4.988695103917325,0.42337119220880015,2.112069793711682,27.936653262807557,1,97,0,0,0
5.003301418659667,0.5115124270365882,2.559250851854211,30.847777934340513,0,99,0,0,1
4.9604252433545835,0.5738635028365904,2.8466070057105077,23.16106847768896,0,99,1,0,1
5.008084682804608,0.48353988045339846,2.421608668823836,48.986239923991064,1,97,0,0,0
4.978002104585724,0.5383255952925717,2.679785946318785,38.379398799412954,1,96,0,0,0
5.042465301537945,0.5917562849342494,2.9839105337479537,37.657558432302295,1,99,15,0,4
4.992769713078008,0.48739574130178914,2.433454695454777,33.65180814414674,1,0,0,1,3
5.030215821962106,0.4951662951832355,2.4907933325330696,34.22215580161377,1,99,1,0,0
4.983695202564625,0.5509369816726899,2.745701992477619,46.43570940364398,1,96,0,0,0
4.996188314554946,0.4484570120511607,2.2405756831902353,45.95914203676122,1,99,0,0,0
5.018139493859978,0.4461113427554199,2.238648947739878,30.877107770671362,1,96,0,0,0
4.9977617964035685,0.4639358756524456,2.318640995316829,45.68187481009565,1,97,0,0,0
5.019296958676077,0.5737681733187739,2.87991284732405,20.778041124285714,1,98,0,0,0
5.028335618796086,0.5499810563970198,2.7654893355442334,26.612203956853612,1,96,1,0,0
4.954840117451253,0.5382703238347446,2.66704339456987,48.639453671319934,1,96,0,0,0
4.958931915247306,0.4671559383671265,2.316594492166047,30.30793439480057,1,99,0,0,0
4.963658210949896,0.4653526994710146,2.3098517477170013,29.551916806838065,1,99,1,0,0
5.012227759622538,0.48087252284367893,2.410242607836811,22.912806425141664,1,99,0,0,0
5.0037086066672485,0.49161490611683567,2.459897736902722,33.27466828423189,1,96,1,0,0
4.834905562342817,0.9813984347052731,4.744968750831059,48.05537300513299,1,98,1,0,2
4.983239597555843,0.475198951964429,2.36803023414618,45.04220923579011,1,99,1,0,0
4.992360446290072,0.5755061222324143,2.8731340012308846,40.26197105025285,1,0,1,1,3
5.0440260981299305,0.45677534114747775,2.30398674173008,40.4732470628627,1,0,0,1,3
4.976084825718154,0.5875257408026708,2.923577923526987,29.0626985118053,1,98,0,0,0
4.963206567675916,0.47185746268222284,2.3419260577913015,45.92415980260091,1,95,1,0,0
4.935419723398082,0.7503499514754804,3.70329194996288,26.99960869572811,1,97,1,0,2
5.007546440017714,0.43489009276840307,2.1777323358413905,33.28055115594744,1,99,1,0,0
5.042845927388379,0.5950934782548531,3.000964723232871,41.32056211144679,1,99,1,0,0
4.967028889719219,0.40945201395025665,2.0337599822446415,42.92740668616676,1,95,0,0,0
4.963548633760519,0.5019348734478418,2.4913781553387944,23.865047782238747,1,95,1,0,0
5.040174508409515,0.5322926478073361,2.6828478344923394,37.59460488261268,1,96,0,0,0
4.990008710083379,0.5307294865102572,2.648344760384263,28.03668841599533,1,99,1,0,0
5.025807323351862,0.5475772951592737,2.7520179801126816,21.35357241791715,1,95,0,0,0
4.9717917051559795,0.436849119034114,2.171922826418505,31.277119664371632,1,98,1,0,0
4.989740028647067,0.5661179852504703,2.8247815719413016,26.593470440438892,1,99,1,0,0
5.030851283132708,0.42633166730882777,2.144811215520723,47.004895464919684,1,99,18,0,4
5.031313430226296,0.40504818534222736,2.0379243748011384,44.45567709290903,1,96,0,0,0
4.957369688657318,0.5306251108455016,2.630504840545919,36.02675628931058,1,96,0,0,0
4.965987191352097,0.5459746347778827,2.7113030431101044,34.09794590512092,1,99,1,0,0
4.997158641294705,0.4561304997427188,2.2793564683473995,22.001704952935892,1,96,0,0,0
4.99962381604864,0.5190202365683935,2.5949059357585393,41.826779495452506,1,99,1,0,0
4.967882544572578,0.5041758177595905,2.5046862444434748,30.596442496061908,1,99,1,0,0
4.967908046686164,0.5828780974401978,2.8956847905102805,22.395127329063648,1,98,1,0,0
5.016148089093313,0.43393768739664007,2.1766957014202273,43.051929316893286,1,99,1,0,0
5.033511232040925,0.41618547861688876,2.094874281230438,28.53563938641029,1,98,1,0,0
5.00563786884983,0.4297992293434097,2.151419298403845,25.261348818753202,1,97,0,0,0
4.985468571232386,0.5518976203966627,2.7514682410255036,22.291583348080255,1,98,0,0,0
5.030868698237173,0.5302378336406698,2.667556919883935,25.261852884881332,1,96,0,0,0
4.998836248154024,0.554725367346588,2.7729812740626807,39.59743597449785,1,95,1,0,0
5.0480800446362775,0.4323867196211058,2.182722770885045,32.968853340445904,1,95,1,0,0
5.026128268242388,0.45451868080181157,2.284469190022224,39.69841764105769,1,98,0,0,0
5.0482458638060095,0.5658938642920192,2.8567713597653848,28.487898277822325,1,96,1,0,0
4.837002633893611,0.9000110945869381,4.353356035050492,26.300786813761857,1,95,0,0,2
5.01138859593572,0.5197548779080857,2.604693667830543,35.37693751750032,1,97,0,0,0
5.030618202200625,0.4130841666962033,2.078068728022797,47.61892088793185,1,95,0,0,0
4.972010507238127,0.45067582361075026,2.240764930350847,27.435565168050907,1,95,0,0,0
5.034917301108625,0.5506703271251154,2.77257955724939,23.180547438211484,1,99,0,0,0
4.993939057544029,0.5562042680301693,2.7776502180885503,44.71481655316899,1,99,1,0,0
4.843547607864867,0.9693326647470324,4.695008909560766,25.668044320619114,1,97,0,0,2
4.845529142089818,0.8112222570885204,3.930801087434304,37.476567803781556,1,97,0,0,2
4.9713859162543095,0.5550595600316002,2.7594152794234104,43.23621772450448,1,97,1,0,0
4.997080321478903,0.504645010756962,2.521751652586124,33.679651096913645,0,97,1,0,1
5.017528891383185,0.540581138137303,2.7123814787407223,27.314009401257845,1,95,0,0,0
4.9646045271615655,0.5629974817113252,2.795059846484606,41.756127549037956,1,99,1,0,0
4.958146621827538,0.4206863489701677,2.085824599995398,43.30592000763205,1,95,0,0,0
4.982788823080325,0.4287590592279551,2.13641584811549,40.46298575617421,1,99,1,0,0
4.995252499280788,0.42967536233316916,2.1463369275741413,25.322608464954488,0,98,0,0,1
4.832621019703639,0.8230712978382182,3.977591654647728,41.35231166916452,1,98,1,0,2
5.047847366283905,0.4762470576178194,2.404022455496569,47.60092225170965,1,98,0,0,0
4.994107569064007,0.4322308951457403,2.1586075850306528,25.114669596318677,1,0,0,1,3
4.961281291180415,0.47990238902773835,2.3809307442761036,38.59589147373322,1,97,1,0,0
4.9573933725054555,0.5348953354999249,2.6516865911914094,30.8571638542893,1,95,1,0,0
4.979685217241657,0.5411098940497673,2.6945569403028253,44.52084962288558,1,99,1,0,0
4.825299485810596,0.7970081223700166,3.84580288305891,36.90551270979017,1,98,0,0,2
4.970451773066386,0.5924466811239447,2.944727656639807,39.49218877865905,1,95,1,0,0
4.967319840516964,0.4167060696955911,2.0699123276627547,44.05735762034851,1,98,1,0,0
4.997903805819244,0.5545185552491426,2.771430397677079,32.95148000423398,1,98,1,0,0
4.973848564911231,0.43056506066736944,2.1415654091013128,25.325732280306678,1,98,5,0,4
5.013680421302742,0.549755102969623,2.7562963962700717,30.263311901531935,1,95,1,0,0
4.95433042639035,0.4773483193918086,2.3649413027491364,22.008273950558234,1,96,0,0,0
4.83520096536915,0.7423978494287045,3.589642798245653,25.37140776793389,1,97,1,0,2
4.989243841786284,0.5088162121229393,2.5386081529353985,23.633362543008182,1,95,1,0,0
4.989458894999664,0.49676257154624803,2.478576431304334,27.9648403283085,0,99,0,0,1
4.970732096296194,0.4850936164732776,2.411270409112117,31.050081485593388,1,97,1,0,0
4.976088366470332,0.4919521812904129,2.4479975261789275,37.698408407744225,1,99,1,0,0
4.995319274728487,0.428403512244608,2.140012322076872,22.150635048805036,0,95,1,0,1
4.97322296246964,0.4101999536879418,2.040015828884855,43.335723577684675,1,95,1,0,0
5.049421311912686,0.41838963127461704,2.1126255208413416,26.30267774697912,1,98,1,0,0
4.952969101097196,0.45791987461311184,2.2680629897370452,28.517832559043093,1,99,1,0,0
5.014531812827841,0.4216990307940202,2.114623205355282,40.4767698534591,1,0,1,1,3
4.977283078358744,0.5348618448735248,2.662158809748735,35.590339387608225,1,99,0,0,0
5.044313834811492,0.5301731703463163,2.674359858023793,45.08253146833144,1,95,1,0,0
4.993208405630317,0.42138753411423213,2.104075777367016,39.36212822989802,1,98,0,0,0
5.000466878200382,0.40176331897757067,2.0090041694231973,29.916984678814476,1,96,0,0,0
4.947513764727202,0.7711013797964426,3.8150346905430377,20.193845370469386,1,95,1,0,2
4.989778702459351,0.42629435126051196,2.1271144748984283,34.364488324061185,1,98,1,0,0
5.03083487349967,0.4696604975649543,2.3627844098549793,45.28324997306684,1,99,0,0,0
5.041574843453411,0.44127227195873125,2.2247071854206717,26.725020603874174,1,98,1,0,0
4.963786069191026,0.5520970571630452,2.7404916811872857,47.86828258489922,1,97,1,0,0
4.984312982041494,0.5586619561340878,2.7845460405318296,20.16328920167316,1,95,0,0,0
4.999778652012106,0.4520367079098073,2.2600834821332865,33.44127295259587,1,97,0,0,0
5.011916319698363,0.46855913300593566,2.3483791654561648,49.44787149462488,1,95,1,0,0
4.954038848579177,0.45050936456588914,2.231840893708134,31.4186241341073,1,97,1,0,0
5.006328058385463,0.4930688099373717,2.4684642179041925,46.47314579618562,1,96,0,0,0
5.011465048744618,0.43943602978171825,2.2022183044101804,36.753512823348004,1,95,1,0,0
4.998981599048186,0.4527028971095276,2.2630534524863326,37.42211895072157,1,97,1,0,0
4.993465692845003,0.49717036859460095,2.4826031790762446,38.37727367341021,1,95,1,0,0
5.010690312088318,0.5223010131017161,2.6170886263426825,35.20805789297144,1,97,1,0,0
5.016831649876782,0.5964404087096825,2.992241119680179,29.804118939692117,1,97,1,0,0
5.026152325891913,0.4655146057884773,2.3397473186204123,43.76948853046922,1,99,1,0,0
4.9824702499848295,0.42090004072916337,2.0971219311504594,46.60339289293139,1,99,7,0,4
4.969754953236686,0.4476340136255813,2.2246313564529507,43.06373663062186,1,97,0,0,0
4.956460032081491,0.4664599386736746,2.3119900426032514,25.45878721179902,1,96,1,0,0
5.032161793017155,0.5470220982592219,2.7527037027961323,43.50868989531126,1,95,0,0,0
4.987305924060323,0.5259557544663491,2.6231022500436394,25.693093052397828,1,95,1,0,0
5.002090469539495,0.5917852051146366,2.960163134518399,35.53361014750864,1,97,0,0,0
4.983040969479393,0.4979290656117972,2.4812009338381777,35.2148094133599,1,95,0,0,0
4.997900767865292,0.5021535213570846,2.509713469976833,36.631401730731014,1,99,1,0,0
5.0065296100521435,0.5696213016923857,2.851825913439374,41.76480596604306,1,98,1,0,0
4.997400803235477,0.5454988546922013,2.7260764146028396,39.289260022195805,1,98,0,0,0
4.934210982733657,0.8733523296693576,4.30930465685057,22.994453387040096,1,95,1,0,2
4.958604996322772,0.46280686811553584,2.2948764485701902,29.47245958778775,1,96,0,0,0
5.046756722750527,0.40131276514893216,2.025327895440977,32.632849727498225,1,96,16,0,4
4.986337272680013,0.40627633595204404,2.025830836965544,32.42187639688422,1,95,0,0,0
5.036595848149662,0.5562198473561218,2.801454573852282,26.58835285755476,1,96,0,0,0
5.033213787323307,0.5048367420600859,2.5409512504842042,41.334629978971066,1,96,0,0,0
5.002325326678766,0.5195057817698215,2.59873692950323,24.529778404971665,1,98,1,0,0
4.827928795592849,0.9419694584158815,4.5477614728550355,22.156569013086326,1,95,1,0,2
4.9429582619054955,0.9960454078641174,4.923410878034968,40.66315630547095,1,96,0,0,2
4.9580640642093305,0.5794354299129448,2.872877982581056,25.064238233530357,1,97,0,0,0
5.019294006411306,0.40938939576415895,2.054845740447389,36.24112433068004,1,99,1,0,0
4.994205653096925,0.5204776452109554,2.5993723980231294,20.969787814224873,1,98,0,0,0
4.976967267004402,0.5139896136528807,2.5581094827306257,26.649987940806806,1,0,1,1,3
5.024731293368767,0.5709057263381039,2.868647868694496,41.693039047668655,1,99,1,0,0
5.000085965093575,0.4196701030347875,2.0983865921536156,42.799893433480335,1,97,1,0,0
5.003234180219251,0.42499475808055354,2.126348300042637,20.77376094170191,1,97,1,0,0
4.952851477955555,0.5069824937093814,2.5110089932661026,43.13599236186421,1,97,0,0,0
5.024271573961576,0.5597166971002056,2.812168690712224,34.764334730855865,1,95,1,0,0
4.954931322578121,0.4779569113893103,2.368243671085589,25.706341073614205,1,95,0,0,0
5.043184645159648,0.4297642343742181,2.1673803878348488,40.479480532010705,1,98,1,0,0
5.002254192362595,0.44301039642944723,2.2160506127994175,44.07258371009212,0,97,1,0,1
4.982153375186654,0.4600555976483329,2.292067548597155,33.28411445660698,1,99,0,0,0
4.966213820837809,0.4758045524868032,2.362947144577511,39.09546624451339,1,99,17,0,4
5.013027148099045,0.4083052624937464,2.0468453655928576,37.75429237557832,1,96,0,0,0
5.005967891068737,0.5538389629158065,2.772500065179336,42.383693957783635,1,96,1,0,0
5.032767419955206,0.4932140875469916,2.482231790869434,40.20978680467488,1,95,0,0,0
5.014812425841434,0.5035849614197959,2.525384121994872,40.41186984938847,1,95,9,0,4
4.995791941938152,0.4055184214393689,2.0258856621342787,49.65711302417371,1,99,0,0,0
4.992320737028847,0.44942067609024317,2.2436521608948454,23.591033224289628,0,97,1,0,1
4.980069662087114,0.5273988801764007,2.62648316298521,44.20611282933386,1,95,1,0,0
5.049706427827201,0.4525338795730189,2.285163240489454,23.43904754713482,1,99,0,0,0
5.0273789104115725,0.5260402728489766,2.644603773748094,48.6670773373995,1,97,1,0,0
4.978236088001066,0.5509911685066029,2.742964119229447,24.724425135254574,1,99,1,0,0
4.994562008219204,0.588415144113537,2.9388759238502997,24.057076705882505,1,98,0,0,0
5.014330492026299,0.5434573808127858,2.7250749157263,22.847817306765634,1,99,0,0,0
4.987678655853195,0.4088656732753852,2.039290591706685,29.966038763956625,1,0,1,1,3
5.035890346464476,0.4247686536314765,2.139088362303465,40.109176042078246,1,97,0,0,0
4.976636279025439,0.43183573360257504,2.14908937842614,32.084489664305764,1,96,0,0,0
5.0400446367572185,0.49939060554799514,2.5169509431391126,28.94152779594864,1,99,1,0,0
4.984310904690676,0.5931680009385065,2.956533735391367,49.29680731725381,1,98,0,0,0
5.004195889602758,0.5075490733044539,2.539874986401837,36.60571443510153,1,95,6,0,4
5.0324890683296415,0.5747925587337372,2.892637268384756,30.737473924278568,0,98,0,0,1
4.991122426373823,0.40951630252162224,2.043946001481356,41.03017218691361,1,95,1,0,0
4.951846924477383,0.4347196841794787,2.152665331113931,22.74277058943884,1,97,0,0,0
4.996342617976785,0.47104220226973814,2.3534882300659334,20.929188461140225,0,97,1,0,1
4.977239853933033,0.4728309147704434,2.353392873167064,30.51228164985632,1,97,0,0,0
4.980193646389747,0.5198215968413198,2.5888122138453133,24.21421566290308,1,97,0,0,0
5.012233326833841,0.40661476814608455,2.0380480920846202,45.80814941504573,0,95,0,0,1
5.007750157540752,0.51859439229015,2.596991149690749,45.296055411309204,1,95,0,0,0
5.009925021978541,0.4853185210758525,2.431409402367533,24.161702729724524,1,96,1,0,0
4.985396140014708,0.43327134537287115,2.1600292928008913,39.79426971081452,1,96,10,0,4
5.0048237512470175,0.41214026345059995,2.062689379362766,36.65357407889931,1,99,1,0,0
4.901100047092061,0.9724560601721207,4.766104442304541,33.7014591440761,1,97,0,0,2
4.966199736613535,0.5559438280554329,2.7609280924608113,20.55290480108116,0,98,0,0,1
4.970369014427956,0.5255628655208224,2.612241381918663,40.80312804835013,1,98,0,0,0
4.97242996665697,0.5711571643423357,2.8400389996466493,37.21784016929614,1,99,0,0,0
5.037515698754881,0.5409651476722493,2.7251204238782085,29.52462489620394,1,98,1,0,0
5.022244253990975,0.4169534025417842,2.0940418300974617,21.512586813612334,1,96,0,0,0
