bus_voltage,current_draw,power_consumption,mcu_core_temp,heartbeat_signal,uart_packets_received,crc_error_count,uart_timeout,fault
4.976813977018008,0.49497917410527054,2.4634192720199404,40.53305430708269,0,97,1,0,1
4.959471423725058,0.5629528074113268,2.7919483612622713,31.315834443616815,1,99,1,0,0
5.035665444159098,0.4617749364486082,2.3253440904530196,24.759592007068072,0,97,0,0,1
4.995734096447771,0.5672485691779153,2.833823018203324,33.28355567479409,1,96,1,0,0
4.9621806859422195,0.5008210927295544,2.4851647534550723,27.152891070743085,1,97,1,0,0
4.965544372667712,0.5593215967241527,2.777336207125136,20.3334454839482,1,97,1,0,0
4.972412304353093,0.5567709434522241,2.7684946899281195,48.18605617039738,1,96,1,0,0
4.982489486514465,0.5242860789489242,2.612249876288908,28.356484622722633,1,98,0,0,0
5.011850300613622,0.4013774717681398,2.011643802540687,33.95628395361504,1,97,1,0,0
5.021338490837264,0.5380165263546969,2.701563092491401,32.182036387881865,1,0,1,1,3
5.035508870908294,0.5255352182025891,2.646337253233863,23.56770612553631,0,96,0,0,1
4.973637172905492,0.4428697033077691,2.202673219125147,49.95594138278961,1,98,1,0,0
4.883142635465647,0.8772360061505703,4.283668542999454,39.271109162521256,1,95,1,0,2
5.022593497375606,0.5136788966188341,2.5800002858968325,45.60881996747846,1,95,0,0,0
5.034138845195479,0.4124022020194713,2.076089945030374,45.38500507977729,0,95,0,0,1
5.041854345605476,0.4077191230173929,2.055660432171696,44.17749955108428,1,97,0,0,0
5.026822765253972,0.4588634296668523,2.3066251343918482,23.631364757481677,1,98,0,0,0
4.998116454232438,0.4828299053632983,2.413240094591792,25.748483445112328,1,95,0,0,0
4.973618722545511,0.5847987424148057,2.908565974195347,48.26783598551117,1,98,1,0,0
5.042813058573847,0.5706527254103602,2.87769501561012,30.740692720613133,1,99,0,0,0
4.979083741728054,0.5518000475917654,2.7474586456489254,40.60603557032229,1,96,1,0,0
4.954007215291088,0.5063213048300699,2.5083193973837643,42.318610869619135,0,95,0,0,1
4.982658486224583,0.5777051147611492,2.8785072925999864,39.88647803004193,1,99,0,0,0
5.047396203012671,0.48871032965479877,2.466714662272702,28.47401727755549,1,95,0,0,0
4.975641772174714,0.5998278438542033,2.9845284759944657,43.27702887568502,0,97,0,0,1
5.000528188654906,0.43478009885217045,2.174130140176445,26.30496293819611,1,97,0,0,0
5.021789641860193,0.5421954678309371,2.722791584216941,34.159070874002836,1,98,0,0,0
4.967959048120556,0.5707491594555358,2.8354584509243312,33.3006022700219,1,97,0,0,0
4.983950475601499,0.5872481407016488,2.9268156501460783,39.69435834675992,1,0,1,1,3
5.048245001900603,0.40361143245151865,2.037529396583322,27.206047493528732,1,96,18,0,4
4.971267822218105,0.4685208667254702,2.3291427087900676,47.86481477230473,1,96,1,0,0
4.995575921636105,0.5689145443000189,2.8420557989737514,29.9415103934602,1,98,0,0,0
4.998813645200927,0.4450004002537043,2.224474072908091,39.49981689650943,1,97,1,0,0
5.008348109111435,0.5535507661811535,2.7723749331005663,41.930174999783006,1,95,1,0,0
4.983398962136916,0.5398418153932338,2.69024714254875,37.0701960095836,1,96,0,0,0
4.974021115760969,0.5890721446427511,2.930057286159644,31.43414575052644,1,96,1,0,0
4.874619243922712,0.9648440470925679,4.703247359341703,46.34079907351226,1,96,1,0,2
4.954941496121394,0.5340272218766383,2.6460736417349815,20.447194130169827,1,99,0,0,0
5.0219888012777085,0.45353214268699366,2.277633341593566,49.344239323394106,1,96,0,0,0
4.9689436894435755,0.46213636679751696,2.296329583460903,46.91782541655202,1,96,1,0,0
4.904830127349496,0.8676693242814019,4.2557706423124,30.749352225729208,1,95,1,0,2
4.899738228105011,0.9882848292945412,4.842336958350698,23.993689461982047,1,98,1,0,2
4.954496873706759,0.5377600983674278,2.66433072616566,32.369953053519176,1,99,1,0,0
5.03272926125024,0.586252859781512,2.9504519219140493,33.80685031778803,1,99,0,0,0
5.0463665655616605,0.4770257314721179,2.4072467022134907,20.594155876940277,1,98,1,0,0
5.021441591975783,0.5584905598467611,2.8044277259403665,26.970028210582633,1,97,0,0,0
4.988204175373615,0.4029175544126241,2.009835027252377,31.854662988962936,1,95,0,0,0
4.958310616856569,0.5257574386977494,2.6068686901863676,26.520582127839813,1,97,1,0,0
5.032130009519861,0.4389894116121557,2.2090517920349955,47.927305747765516,0,98,0,0,1
5.0244344480067245,0.5776789735166501,2.902510134426221,28.643734427168642,1,99,1,0,0
4.991003824527598,0.42776094589987523,2.13495651696982,33.076810862468704,1,0,1,1,3
5.036481879809039,0.47510578399122605,2.3928616720642775,47.616308298536794,1,96,1,0,0
4.984137365304194,0.5098823870305689,2.541323857109553,21.59827202243821,1,97,0,0,0
5.026660657620024,0.48609309975261306,2.443425060467026,33.82096923378137,1,98,0,0,0
5.042141160651853,0.49896534530307135,2.5158537052914807,33.423389102702956,1,96,0,0,0
5.041833613404833,0.5773287546975591,2.9107955214193066,22.038439316004794,0,97,1,0,1
4.921674302129768,0.9114844501720398,4.486029595202609,32.66119413087298,1,97,0,0,2
4.987836558449028,0.5318478938120763,2.652770368289991,22.37103804322998,1,99,1,0,0
5.007909862309889,0.5839490696018086,2.924364304745581,34.50690168607005,1,98,0,0,0
5.042615603595718,0.5961809308976035,3.006311264710476,20.90599170218084,1,95,0,0,0
5.026021089337793,0.4971587166034631,2.4987301943971167,48.954264290052436,1,95,1,0,0
5.0449544405010665,0.453530756858111,2.2880420057151367,40.9955194155866,1,99,1,0,0
5.0445042448587305,0.5362944828029331,2.7053397949937135,37.36068847504573,1,95,0,0,0
5.012189941881341,0.5052663047903974,2.5324906908419815,38.7935942185358,1,97,0,0,0
4.972811177797388,0.4724662983719941,2.349485689676808,26.34847441237907,0,95,0,0,1
4.957707294189564,0.5991042220076745,2.970183371427212,30.909777515195124,1,97,0,0,0
4.957089851886143,0.43327723336021684,2.147794176543235,38.515865871963584,1,98,1,0,0
5.027182730343118,0.5223714244942703,2.62605660404233,23.799933569778254,0,99,0,0,1
5.003033128028807,0.4349071899341476,2.1758550788584574,37.25545501808909,1,96,0,0,0
5.023956693432764,0.5581873769308706,2.8043092085215244,47.077617480071524,1,95,0,0,0
5.040858804339054,0.43496587189905744,2.192601544949377,39.079585932185836,1,99,0,0,0
5.045820341339414,0.48342349494690273,2.439268104284473,22.79435423553914,1,98,1,0,0
4.99491803785161,0.5548883376867618,2.7716217669051018,26.13410528276631,1,96,1,0,0
4.980108563522124,0.4034832745947271,2.009390511047149,44.83180971595153,1,96,0,0,0
4.979922042739939,0.4349887513263548,2.166210071074036,49.6512365752845,1,96,1,0,0
5.049130956772598,0.46132165198108177,2.329273434047155,48.80332274227297,1,98,0,0,0
5.018139906658777,0.4572443751130347,2.294516245849975,27.09559023222469,1,95,1,0,0
4.970399681053231,0.550495012956691,2.7361802368213315,25.548263167538906,1,95,1,0,0
5.0286997195743846,0.4750738907494899,2.389003941189072,48.47320768124554,1,99,1,0,0
5.0226900342201,0.5772772482622586,2.899484681828849,42.91147153750823,1,95,0,0,0
5.012138551694889,0.5858910863894113,2.9365673011867695,45.248691864222465,0,97,1,0,1
4.951379823554044,0.5307780908235267,2.6280839296881457,29.225927148348596,1,98,0,0,0
5.002706420269195,0.5485389919008166,2.7441795365502073,37.68045101183923,1,0,0,1,3
4.968825953292785,0.5089784496293848,2.5290253301852115,48.650066148158665,1,98,0,0,0
4.965973534608845,0.5850057736066482,2.9051231893239886,44.08845168374497,1,99,0,0,0
5.005753634886861,0.5620283605937613,2.8133755089517236,46.61760129759776,1,98,1,0,0
4.996542262273996,0.4788060325488693,2.392374577062164,20.88135300193256,1,95,0,0,0
4.997621936399399,0.5429968819853255,2.713693128806338,39.178516055667444,1,98,1,0,0
4.95393407258051,0.49243542901648485,2.4394926503505654,33.63000389331891,1,95,0,0,0
4.9625522211383215,0.5901081253067926,2.9284423879529946,42.24113600429674,1,98,1,0,0
5.033647364676862,0.40737870646431057,2.050600752219546,28.05352262974008,1,98,1,0,0
4.995904529289331,0.5830152666112671,2.9126886111080563,22.32164506704045,1,97,0,0,0
5.00790322542316,0.5105572880877216,2.5568214897778025,32.2240160534997,1,97,1,0,0
5.0478296533311795,0.44986058318739813,2.2708195916782064,44.28265161877121,1,96,12,0,4
4.994270377426669,0.48716238142308,2.4330206505379204,43.15733666341919,1,97,0,0,0
5.002503031769447,0.47550578337721794,2.378719122968439,41.417366919831686,1,98,0,0,0
5.013468802578268,0.43059423259203705,2.1587707516703083,23.763702806863655,1,96,0,0,0
5.028388373684205,0.48101025436161116,2.4187063706548075,24.768327734775482,1,95,1,0,0
4.961672663976894,0.40194925653680036,1.9943406384644782,46.1970266541164,1,99,0,0,0
4.993007541130004,0.5052780778020669,2.522857252833393,22.80594450814895,1,95,0,0,0
5.01067805160488,0.5476078519588377,2.743886644696642,45.257378200287334,1,98,1,0,0
5.044330438284047,0.5962765825309271,3.007816114896745,32.71643450194038,1,95,0,0,0
5.024430334598963,0.4160287119883188,2.0903072805782443,27.504022387513164,1,95,1,0,0
4.9579671044602405,0.5173342911967461,2.564926397762722,27.2476854044397,1,96,0,0,0
5.034996381341523,0.44107487528106337,2.2208104009408176,31.45722836119679,1,98,19,0,4
5.003836535714159,0.499383609984913,2.4988339529793375,22.509517633504945,1,95,1,0,0
4.951550673583417,0.4070581474487217,2.0155690441873357,43.517628983791255,1,97,15,0,4
5.002103351536857,0.5728792202066522,2.865601067421516,22.943769313567508,1,0,1,1,3
4.963368825261243,0.524541694983762,2.6034938964320964,39.05218071675637,0,98,1,0,1
4.980288434761205,0.4380112130002886,2.181422178401064,29.884996848606608,1,98,0,0,0
5.018205659308364,0.539495762552874,2.707300688815714,42.38612345594603,1,98,0,0,0
4.982629916236897,0.5189566562379078,2.585768960601267,47.43275518546385,1,96,0,0,0
4.816398402652903,0.8805696285175749,4.241174152216709,44.78106051087457,1,97,0,0,2
4.980884479647028,0.5816741948994668,2.897251969585935,43.268753968290724,1,98,1,0,0
4.978884303470846,0.40522628030322877,2.0175747663556227,36.97129238301558,1,95,0,0,0
4.9663966269437605,0.5114968181512304,2.5402960723587364,20.928441515309643,1,0,0,1,3
4.960014026216998,0.5289319866464237,2.6235100726810834,45.66137462425269,0,96,0,0,1
4.952122168978162,0.4829936894000583,2.391843756754582,47.07491421080664,1,99,0,0,0
4.937529061992603,0.9299696251422429,4.591752050910191,40.177658255697715,1,98,1,0,2
4.993572607699979,0.550719212486963,2.7500563740090023,29.91288779524795,1,99,1,0,0
4.96018104487944,0.5608266229326714,2.7818015845343855,29.84286530833478,1,98,9,0,4
4.967342786137933,0.41254543761640644,2.0492546034979733,31.026241797466753,1,95,0,0,0
5.020870894510332,0.4882829139536359,2.4516054709565034,47.20214280349383,1,96,1,0,0
4.9624140704114135,0.5541036643576339,2.7496918204748457,37.27380944348083,0,97,0,0,1
5.011851531531726,0.4776506186794887,2.393913984765872,37.91072105606122,1,95,1,0,0
4.994641350530513,0.5402024376283713,2.6981174326360433,32.59316591362285,1,95,0,0,0
4.963049017422556,0.5687359891146668,2.8226645919483926,33.16146979397331,1,96,1,0,0
5.01113567299656,0.571951779056501,2.866127963263879,21.95152754450401,1,98,0,0,0
5.009782186561045,0.48181786873784077,2.4138025759696426,42.32576910745066,1,95,0,0,0
4.9598211631754445,0.5239063686080323,2.598481894544514,40.40665149884596,1,98,1,0,0
5.030019944535107,0.48045158666128407,2.416681063289796,47.59926714148655,1,96,1,0,0
4.977757522362571,0.5026785733615972,2.502212049881176,30.507047431419032,1,96,1,0,0
5.011459877408333,0.4102355159084879,2.055878828263295,41.9611631646708,1,99,1,0,0
5.041247299513245,0.5204532131566433,2.623733355348919,47.48350713182411,1,0,0,1,3
4.973716764603719,0.5637083777102507,2.8037258085650394,30.69815405258947,1,97,0,0,0
5.0359469958205185,0.44971590776762654,2.264745474695076,33.535473589345706,1,98,0,0,0
4.999426627245799,0.5486217916312024,2.74279439336833,45.597441347742006,1,97,1,0,0
5.014149376371492,0.49639737608372375,2.4890105937226483,27.513697051884343,1,98,1,0,0
4.950036340485723,0.4584713806414676,2.269449995247927,22.61317558787909,1,95,1,0,0
4.979699094342553,0.47635929071898997,2.3721259285750156,33.632466681283034,1,96,1,0,0
4.99924649777359,0.5527358575828548,2.7632628002149686,47.833205859427984,1,98,12,0,4
4.981827718286262,0.5186392998570373,2.5837716398203683,43.55354574540435,1,95,0,0,0
5.03216244890929,0.5169546879925908,2.6013999687039338,34.93642979883025,1,96,1,0,0
4.976303594669349,0.49179158758068875,2.4473042451059275,39.56115211508437,1,99,1,0,0
4.963346359144936,0.517537281828101,2.5687167834832714,31.199247578967142,1,95,0,0,0
5.039614870005034,0.49093224378717815,2.4741094359547993,32.70489248299217,1,96,1,0,0
5.016927794998029,0.43533344551437403,2.184036462893323,37.38391600041005,1,96,1,0,0
4.953903379074028,0.5179169499039513,2.5657105282088986,48.002354000094826,1,99,14,0,4
4.973544151803179,0.4286704430617613,2.1320113751407006,25.1139292586573,0,99,0,0,1
4.986855629280618,0.4758159497128257,2.372825447326908,41.60990083492521,1,99,1,0,0
4.981340110504189,0.42769821298693744,2.1305102635427953,43.17386689592034,1,99,0,0,0
5.031626923024995,0.5402857888848778,2.7185165214809497,38.99907965373973,1,97,1,0,0
4.976077700023606,0.5029741995628058,2.502838698131701,47.04414650549432,1,96,0,0,0
5.004653233265804,0.40051907725013103,2.0044590949445045,40.634380916997856,1,96,0,0,0
4.998198460536697,0.5553563659740024,2.7757813334605133,28.45115014294575,1,0,0,1,3
4.95030920502629,0.4435773434122967,2.1958450062350003,20.748893896788434,1,95,1,0,0
4.892057383258287,0.9122167011920841,4.462616448198253,29.779573573798515,1,96,1,0,2
4.975071262079388,0.4009908095929695,1.9949578531639305,34.61612140351993,1,98,1,0,0
5.0120512154511765,0.46822681028592994,2.3467767536004227,36.55339602506811,1,99,0,0,0
5.0150810758982685,0.5432166903788074,2.724275744030846,37.27260963823281,1,98,1,0,0
4.95607806542981,0.40963720074295595,2.0301939453862317,21.38907342746393,0,95,0,0,1
4.954027489119106,0.588683547725834,2.9163544778259407,39.143770463824765,1,96,0,0,0
5.0411210057429985,0.561531546001719,2.830748471936606,39.88049235144952,1,96,1,0,0
5.017310989182918,0.4325897455878137,2.1704372843455806,46.224818112292446,1,97,1,0,0
4.974178302700506,0.4078255521417733,2.0285970127504624,39.28719048702871,1,99,0,0,0
4.960249101929322,0.42591166601288843,2.112627958841651,24.708959281096934,0,99,1,0,1
5.0253750992294055,0.49320153881217044,2.4785227320483063,33.436455064235325,1,98,1,0,0
5.0180451754434365,0.469685366164158,2.356902385656437,42.51608899647769,1,99,0,0,0
5.010173416212206,0.44831071967511954,2.2461144499192462,36.92448639387611,1,98,1,0,0
5.019561803987524,0.4980337870827809,2.4999113747359822,24.715388231120563,1,96,1,0,0
5.028158246888946,0.5442895106248676,2.736773791543577,26.453599717731223,1,96,0,0,0
5.00821256711342,0.546398819937401,2.7364814366664345,49.28669443153403,1,98,1,0,0
5.046239661656586,0.4218485082509049,2.128748673546382,28.750636428039343,1,95,1,0,0
5.037649662167261,0.5109478836468831,2.573976433438798,37.753994652079186,1,95,1,0,0
4.961807329918101,0.5552216086389815,2.7549026474738176,36.17077422618506,1,98,0,0,0
4.848740675440164,0.888202401747787,4.30666311337814,43.768477902745325,1,96,0,0,2
5.003302508298353,0.5201795618810132,2.602615706724812,22.551566943694876,1,97,0,0,0
4.971304854571284,0.5060688196015778,2.515822379632483,44.028840903112794,1,98,1,0,0
4.952181691596104,0.40140548980856616,1.987832917536148,46.99913177210998,1,96,0,0,0
5.036368929652967,0.5483022093351289,2.7614522111555195,22.318652277101094,1,97,0,0,0
4.969625936142425,0.46566852911568635,2.3141983999386087,20.226260940928388,0,96,0,0,1
5.008069252210804,0.41109666944249906,2.0588005899212485,33.65429529865624,1,99,1,0,0
5.045606275320203,0.44817653279381325,2.261322326315715,33.45193654608768,1,97,0,0,0
4.998155815448007,0.4349153896629912,2.1737748840719155,35.4894148665139,0,99,0,0,1
5.002425370781528,0.4257497354733108,2.1297812783352144,40.68744859003405,1,98,1,0,0
4.96415906307264,0.5443402628034396,2.7021916489910374,49.09375537244221,1,96,1,0,0
4.950311109150599,0.5141582974600786,2.5452435317785853,28.650036689962818,1,96,0,0,0
4.999889475789522,0.5190905988025113,2.595395621933957,24.427288726284676,1,95,1,0,0
5.017825092974497,0.560248885893318,2.8112309179464967,26.13253782277072,1,97,0,0,0
5.0140741720938005,0.478749266434968,2.4004843317404267,29.923910408571842,1,98,1,0,0
5.0345133784781275,0.42464434750867486,2.137877648627539,23.03893133811616,1,95,1,0,0
4.955866250865069,0.5949179218548395,2.948333650955181,35.56697428678976,1,99,0,0,0
4.962818340348768,0.4403280650454972,2.185268196978079,38.95385219628003,1,96,1,0,0
4.987479188318781,0.44111674405460105,2.200060580591265,41.94469669788733,0,97,1,0,1
5.015898984107877,0.41319047224941025,2.0725216699988707,42.41763269333181,1,96,0,0,0
4.990834789740346,0.5152257598999895,2.5714066470792742,21.44596582952703,1,99,1,0,0
5.011552783819313,0.4333262367499111,2.1716373080859634,28.3838368438248,1,99,19,0,4
5.00616834494335,0.5748050314106017,2.877570752761922,32.15796128606588,1,99,0,0,0
5.003442256099451,0.4151346120386865,2.0771020598438157,25.117996499440473,1,98,0,0,0
4.95469230344064,0.492824552153525,2.441794015501651,29.170534687265537,1,99,1,0,0
4.964764740781179,0.4419569912154212,2.1942124869280604,24.490392695316267,1,95,0,0,0
4.955049879225003,0.48942752405745144,2.4251377939702667,47.48471118656081,1,98,0,0,0
5.000763916975602,0.5562126823019344,2.7814883118197278,36.88962543598042,1,99,0,0,0
5.020036218236206,0.47245263163441653,2.3717293222057796,27.191267732142848,1,99,0,0,0
5.0101284599220755,0.44977844816119233,2.2534478037919756,41.31361954365131,1,98,1,0,0
4.9624830960243855,0.5613629405226342,2.7857541030781148,46.43992916558463,1,96,0,0,0
4.985933801118718,0.5738957833092257,2.861406384320972,39.22996820078585,1,97,0,0,0
4.977954394289562,0.5930853194340451,2.9523516720653333,47.5224928625035,1,97,1,0,0
4.964968109738124,0.4167938082354776,2.0693679662254536,31.296503331941096,1,98,1,0,0
5.038241515237124,0.44106405822496014,2.2221872490279586,22.495778365783465,0,96,1,0,1
5.026162858776673,0.58262076636786,2.928346856670139,40.679570933291814,1,98,1,0,0
4.981934562824272,0.45401309642205445,2.2618635370399023,46.909756763837485,1,99,1,0,0
4.814306302216952,0.771864147794463,3.7159904311822003,43.23057622111596,1,96,1,0,2
4.977455077498693,0.5001871020839166,2.4896588309669476,40.61448708846255,1,97,0,0,0
4.9822321004882335,0.529884779761558,2.6400089592881724,42.98310948713031,1,95,0,0,0
4.990131056633376,0.5260826747557974,2.62522149365566,48.81409398658573,1,96,0,0,0
5.04311492803207,0.4889860380990768,2.466012788336713,27.987123892175617,1,99,0,0,0
4.975986455492354,0.5839000689030893,2.9054788342228246,27.380743033811832,0,97,0,0,1
5.042342820918364,0.5991191959969928,3.020964376809819,46.34212789662155,1,99,0,0,0
4.964103623498982,0.42040295813430856,2.086923847804212,35.33521690306536,1,95,0,0,0
4.976031745587924,0.4930072267500242,2.453219611112384,23.49342382161768,1,99,0,0,0
4.980321674939795,0.4370748333750339,2.1767732662283805,48.142930398895196,1,95,1,0,0
4.995876705505813,0.59802461944486,2.9876572656035543,45.23222647064664,1,95,1,0,0
5.006306956951977,0.5765876740920106,2.8865748840995917,43.36422468816606,1,96,1,0,0
5.002357514843674,0.44579239273909943,2.230012925878577,41.982285659748165,1,97,1,0,0
5.016793491189461,0.4162521704492713,2.0882511794033904,30.908940675274245,1,99,1,0,0
4.952190156185129,0.5127816673091399,2.53939232512052,40.85688315670188,1,98,1,0,0
5.02484847877329,0.4245829079399873,2.133464779075385,37.540758585899184,1,96,0,0,0
4.99790993665708,0.42124800454885036,2.105359587731666,43.50408332345113,1,99,1,0,0
4.966518621102368,0.45639427727716064,2.2666906766615758,29.0937140340544,1,99,0,0,0
4.987783490462404,0.5414921186864392,2.70084544979973,35.74756961418666,1,97,0,0,0
5.013590349034063,0.5654310316278072,2.834839563213548,48.16616147617084,1,97,1,0,0
4.995359558361575,0.5317493294352841,2.6562790954469047,44.38619654498071,1,96,1,0,0
5.014795879522242,0.4562123455375189,2.287811790588727,28.481733542742546,1,98,1,0,0
4.970036566975642,0.4218689144112711,2.0967039310943347,31.273139344912543,1,98,0,0,0
5.030855006622037,0.5754580775192679,2.895046150388901,40.32241324534273,1,98,1,0,0
4.967086983610061,0.5670809435746386,2.8167403734828986,39.6029051451314,1,97,11,0,4
4.9539176515020165,0.5170694087681825,2.561519271148411,44.40719681184237,1,96,1,0,0
4.981560519114855,0.5684750232271429,2.8318927318112355,40.42290418738641,1,95,0,0,0
4.976776960878911,0.41969261027333327,2.0887165134594565,22.224966116666646,1,0,1,1,3
4.965601255863532,0.4804000043804053,2.3854748650681867,42.81777838355379,1,98,0,0,0
5.0072999860437095,0.5385521345685209,2.6966920959087646,26.6576626935406,1,98,0,0,0
4.981132962674836,0.5008606832731725,2.4948536591598405,22.275558970013464,1,99,0,0,0
5.030155713334153,0.5722580199914977,2.8785469487615223,20.17634406018274,1,96,0,0,0
4.9620624418113985,0.4666666582615823,2.3156290978054326,40.74900470837666,1,99,1,0,0
4.996080076871426,0.5102491888398428,2.5492458066025447,46.53713961952195,1,96,0,0,0
4.984317202738214,0.5005423788864537,2.49486198978326,34.48599268888627,1,97,0,0,0
5.009566633588813,0.49989530135022686,2.5042588219319213,29.241520288909303,1,97,0,0,0
5.003303310837532,0.5352730934794583,2.6781336408080216,36.05732951486557,1,95,0,0,0
4.9990281763509845,0.46254114985114975,2.3122562408276806,45.35343128898241,1,99,1,0,0
5.033004761614371,0.5485672838058226,2.7609417514605674,35.96414655639807,1,96,1,0,0
5.007340536026604,0.44814399522669596,2.2440095932755475,24.462381285330892,1,97,0,0,0
4.954133688198536,0.4336051926177978,2.148138092125647,40.01607024215578,1,96,0,0,0
4.824231247200296,0.7346482821796441,3.544113198593059,46.13538668706066,1,97,0,0,2
4.952002890325542,0.4434953892243188,2.1961904492848783,47.640468691043964,1,95,0,0,0
4.988663275250017,0.5447656725703802,2.7176525043687314,22.35560932077268,1,99,0,0,0
4.97388809799379,0.48666113859666615,2.420598045022064,25.78334231688775,1,0,0,1,3
5.0365859784554585,0.5114029011891107,2.575724681470517,37.141061971880255,0,97,0,0,1
4.971300391034392,0.5868156705967804,2.9172369727028835,40.27806912544264,1,95,1,0,0
4.98733436513111,0.4148981113054634,2.06923560854173,29.576525294305227,1,97,0,0,0
4.964678936685656,0.41603630606588804,2.0654866856218215,22.346205986874356,1,96,0,0,0
4.979007012350544,0.49026684008703103,2.4410420347162702,37.828463794019896,1,97,0,0,0
4.973858693572247,0.4115306457210124,2.0468952798908577,38.57276319565668,1,97,1,0,0
5.047662408623469,0.5661683081979484,2.857826486244731,37.00614220741711,1,96,11,0,4
